filename,num-closed,combination,mic,sweep,onset
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3722_mic_3_sweep_3.wav,37,3722,3,3,2008
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4208_mic_2_sweep_3.wav,42,4208,2,3,2300
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_36_numComb_3586_mic_4_sweep_1.wav,36,3586,4,1,1856
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_38_numComb_3804_mic_3_sweep_4.wav,38,3804,3,4,2008
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_43_numComb_4251_mic_5_sweep_4.wav,43,4251,5,4,1844
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_36_numComb_3577_mic_3_sweep_3.wav,36,3577,3,3,2040
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4212_mic_1_sweep_2.wav,42,4212,1,2,2112
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3688_mic_3_sweep_1.wav,37,3688,3,1,2024
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_39_numComb_20_mic_4_sweep_4.wav,39,20,4,4,1880
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_44_numComb_4440_mic_1_sweep_1.wav,44,4440,1,1,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_4038_mic_3_sweep_3.wav,40,4038,3,3,2024
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_39_numComb_3906_mic_3_sweep_3.wav,39,3906,3,3,2008
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4492_mic_4_sweep_4.wav,45,4492,4,4,1888
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_41_numComb_4090_mic_3_sweep_4.wav,41,4090,3,4,2016
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4145_mic_1_sweep_2.wav,42,4145,1,2,2112
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_36_numComb_3620_mic_3_sweep_2.wav,36,3620,3,2,2040
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_43_numComb_4310_mic_1_sweep_1.wav,43,4310,1,1,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4463_mic_3_sweep_2.wav,45,4463,3,2,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_44_numComb_4351_mic_3_sweep_4.wav,44,4351,3,4,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3679_mic_4_sweep_4.wav,37,3679,4,4,1840
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_41_numComb_4061_mic_4_sweep_2.wav,41,4061,4,2,1840
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_43_numComb_4246_mic_4_sweep_3.wav,43,4246,4,3,1832
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_38_numComb_3809_mic_1_sweep_2.wav,38,3809,1,2,2104
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_41_numComb_4137_mic_1_sweep_2.wav,41,4137,1,2,2112
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_36_numComb_3560_mic_2_sweep_2.wav,36,3560,2,2,2324
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3735_mic_2_sweep_3.wav,37,3735,2,3,2292
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_36_numComb_3591_mic_5_sweep_2.wav,36,3591,5,2,1868
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_38_numComb_3813_mic_2_sweep_3.wav,38,3813,2,3,2292
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_43_numComb_4270_mic_2_sweep_1.wav,43,4270,2,1,2364
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_4040_mic_5_sweep_1.wav,40,4040,5,1,1852
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_36_numComb_3556_mic_4_sweep_4.wav,36,3556,4,4,1856
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3703_mic_4_sweep_4.wav,37,3703,4,4,1824
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_43_numComb_4281_mic_5_sweep_1.wav,43,4281,5,1,1900
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4519_mic_3_sweep_1.wav,45,4519,3,1,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_38_numComb_3825_mic_4_sweep_3.wav,38,3825,4,3,1824
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4229_mic_5_sweep_3.wav,42,4229,5,3,1844
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_44_numComb_4396_mic_2_sweep_1.wav,44,4396,2,1,2356
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_39_numComb_3930_mic_5_sweep_3.wav,39,3930,5,3,1836
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3655_mic_1_sweep_2.wav,37,3655,1,2,2120
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4198_mic_3_sweep_1.wav,42,4198,3,1,2016
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_36_numComb_3616_mic_5_sweep_1.wav,36,3616,5,1,1868
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_3949_mic_5_sweep_1.wav,40,3949,5,1,1836
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4455_mic_5_sweep_2.wav,45,4455,5,2,1900
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_44_numComb_4367_mic_5_sweep_3.wav,44,4367,5,3,1900
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_44_numComb_4416_mic_1_sweep_4.wav,44,4416,1,4,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4169_mic_4_sweep_3.wav,42,4169,4,3,1832
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_41_numComb_4057_mic_2_sweep_2.wav,41,4057,2,2,2308
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_39_numComb_3871_mic_1_sweep_1.wav,39,3871,1,1,2104
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_43_numComb_4296_mic_4_sweep_4.wav,43,4296,4,4,1888
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3714_mic_5_sweep_4.wav,37,3714,5,4,1836
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_38_numComb_3832_mic_5_sweep_3.wav,38,3832,5,3,1836
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_43_numComb_4243_mic_4_sweep_2.wav,43,4243,4,2,1832
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_43_numComb_4267_mic_3_sweep_2.wav,43,4267,3,2,2080
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4514_mic_1_sweep_2.wav,45,4514,1,2,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_38_numComb_3770_mic_1_sweep_1.wav,38,3770,1,1,2104
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3658_mic_3_sweep_4.wav,37,3658,3,4,2024
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_44_numComb_4370_mic_4_sweep_1.wav,44,4370,4,1,1888
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4540_mic_2_sweep_1.wav,45,4540,2,1,2356
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4442_mic_4_sweep_4.wav,45,4442,4,4,1888
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4195_mic_1_sweep_4.wav,42,4195,1,4,2112
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_39_numComb_3927_mic_4_sweep_3.wav,39,3927,4,3,1824
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_4019_mic_4_sweep_2.wav,40,4019,4,2,1856
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_44_numComb_4381_mic_3_sweep_1.wav,44,4381,3,1,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_36_numComb_3601_mic_4_sweep_1.wav,36,3601,4,1,1856
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4234_mic_5_sweep_2.wav,42,4234,5,2,1844
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_38_numComb_3771_mic_1_sweep_3.wav,38,3771,1,3,2104
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3659_mic_3_sweep_1.wav,37,3659,3,1,2024
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4541_mic_2_sweep_3.wav,45,4541,2,3,2356
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_44_numComb_4371_mic_4_sweep_4.wav,44,4371,4,4,1888
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4443_mic_4_sweep_2.wav,45,4443,4,2,1888
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_41_numComb_4106_mic_4_sweep_4.wav,41,4106,4,4,1832
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_38_numComb_3838_mic_4_sweep_3.wav,38,3838,4,3,1824
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_43_numComb_4277_mic_1_sweep_2.wav,43,4277,1,2,2176
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_39_numComb_3890_mic_4_sweep_1.wav,39,3890,4,1,1824
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_39_numComb_24_mic_4_sweep_3.wav,39,24,4,3,1880
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4504_mic_3_sweep_1.wav,45,4504,3,1,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4194_mic_1_sweep_4.wav,42,4194,1,4,2112
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4235_mic_5_sweep_2.wav,42,4235,5,2,1844
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_39_numComb_3926_mic_4_sweep_1.wav,39,3926,4,1,1824
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_4018_mic_4_sweep_3.wav,40,4018,4,3,1856
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_44_numComb_4380_mic_3_sweep_4.wav,44,4380,3,4,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_36_numComb_3600_mic_4_sweep_3.wav,36,3600,4,3,1856
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_39_numComb_3861_mic_3_sweep_1.wav,39,3861,3,1,2008
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4174_mic_4_sweep_4.wav,42,4174,4,4,1832
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_39_numComb_3870_mic_1_sweep_3.wav,39,3870,1,3,2104
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_43_numComb_4297_mic_4_sweep_4.wav,43,4297,4,4,1888
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3715_mic_5_sweep_3.wav,37,3715,5,3,1836
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3652_mic_2_sweep_3.wav,37,3652,2,3,2308
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_3954_mic_5_sweep_2.wav,40,3954,5,2,1836
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_38_numComb_3833_mic_5_sweep_1.wav,38,3833,5,1,1836
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_38_numComb_3791_mic_4_sweep_2.wav,38,3791,4,2,1824
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4448_mic_5_sweep_3.wav,45,4448,5,3,1900
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_44_numComb_4391_mic_1_sweep_1.wav,44,4391,1,1,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_41_numComb_4050_mic_1_sweep_4.wav,41,4050,1,4,2120
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_43_numComb_4266_mic_3_sweep_3.wav,43,4266,3,3,2080
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4515_mic_1_sweep_4.wav,45,4515,1,4,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4185_mic_3_sweep_2.wav,42,4185,3,2,2016
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_44_numComb_4411_mic_2_sweep_4.wav,44,4411,2,4,2356
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_4013_mic_5_sweep_1.wav,40,4013,5,1,1868
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_38_numComb_3760_mic_3_sweep_2.wav,38,3760,3,2,2008
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3648_mic_1_sweep_2.wav,37,3648,1,2,2120
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_43_numComb_4321_mic_4_sweep_1.wav,43,4321,4,1,1888
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_44_numComb_4397_mic_2_sweep_4.wav,44,4397,2,4,2356
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_39_numComb_3931_mic_5_sweep_2.wav,39,3931,5,2,1836
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3654_mic_1_sweep_4.wav,37,3654,1,4,2120
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4199_mic_3_sweep_2.wav,42,4199,3,2,2016
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_39_numComb_3876_mic_2_sweep_2.wav,39,3876,2,2,2292
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4509_mic_1_sweep_3.wav,45,4509,1,3,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_36_numComb_3617_mic_5_sweep_4.wav,36,3617,5,4,1868
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_41_numComb_4111_mic_5_sweep_1.wav,41,4111,5,1,1844
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_3948_mic_5_sweep_1.wav,40,3948,5,1,1836
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4454_mic_5_sweep_1.wav,45,4454,5,1,1900
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_44_numComb_4366_mic_5_sweep_3.wav,44,4366,5,3,1900
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4223_mic_4_sweep_3.wav,42,4223,4,3,1832
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3709_mic_5_sweep_3.wav,37,3709,5,3,1836
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_44_numComb_4417_mic_1_sweep_4.wav,44,4417,1,4,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4168_mic_4_sweep_3.wav,42,4168,4,3,1832
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4513_mic_2_sweep_1.wav,45,4513,2,1,2356
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_41_numComb_4056_mic_2_sweep_2.wav,41,4056,2,2,2308
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_39_numComb_3887_mic_5_sweep_2.wav,39,3887,5,2,1836
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4192_mic_2_sweep_3.wav,42,4192,2,3,2300
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_44_numComb_4406_mic_3_sweep_2.wav,44,4406,3,2,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_43_numComb_4271_mic_2_sweep_4.wav,43,4271,2,4,2364
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_4041_mic_5_sweep_2.wav,40,4041,5,2,1852
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_43_numComb_4336_mic_5_sweep_4.wav,43,4336,5,4,1900
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_4004_mic_4_sweep_3.wav,40,4004,4,3,1856
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_36_numComb_3557_mic_4_sweep_3.wav,36,3557,4,3,1856
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_38_numComb_3777_mic_2_sweep_1.wav,38,3777,2,1,2292
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3702_mic_4_sweep_3.wav,37,3702,4,3,1824
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4188_mic_1_sweep_3.wav,42,4188,1,3,2112
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_43_numComb_4280_mic_5_sweep_3.wav,43,4280,5,3,1908
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4518_mic_3_sweep_3.wav,45,4518,3,3,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4163_mic_5_sweep_1.wav,42,4163,5,1,1844
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_3943_mic_4_sweep_2.wav,40,3943,4,2,1824
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_38_numComb_3786_mic_5_sweep_4.wav,38,3786,5,4,1836
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_38_numComb_3824_mic_4_sweep_4.wav,38,3824,4,4,1824
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4228_mic_5_sweep_3.wav,42,4228,5,3,1844
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3645_mic_3_sweep_3.wav,37,3645,3,3,2024
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_44_numComb_4430_mic_5_sweep_4.wav,44,4430,5,4,1900
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_43_numComb_4247_mic_4_sweep_1.wav,43,4247,4,1,1832
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4241_mic_1_sweep_2.wav,42,4241,1,2,2112
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_38_numComb_3808_mic_1_sweep_2.wav,38,3808,1,2,2104
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_43_numComb_4300_mic_3_sweep_3.wav,43,4300,3,3,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_41_numComb_4136_mic_1_sweep_3.wav,41,4136,1,3,2112
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4473_mic_1_sweep_4.wav,45,4473,1,4,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3682_mic_2_sweep_2.wav,37,3682,2,2,2308
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4498_mic_5_sweep_2.wav,45,4498,5,2,1900
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_3984_mic_5_sweep_1.wav,40,3984,5,1,1836
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_4032_mic_2_sweep_3.wav,40,4032,2,3,2324
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_36_numComb_3561_mic_2_sweep_4.wav,36,3561,2,4,2324
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3734_mic_2_sweep_2.wav,37,3734,2,2,2292
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_41_numComb_4080_mic_1_sweep_4.wav,41,4080,1,4,2112
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4155_mic_3_sweep_1.wav,42,4155,3,1,2016
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_36_numComb_3630_mic_1_sweep_4.wav,36,3630,1,4,2136
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3698_mic_1_sweep_1.wav,37,3698,1,1,2104
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4469_mic_2_sweep_4.wav,45,4469,2,4,2356
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_36_numComb_3590_mic_5_sweep_1.wav,36,3590,5,1,1868
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_38_numComb_3812_mic_2_sweep_2.wav,38,3812,2,2,2292
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_3975_mic_2_sweep_1.wav,40,3975,2,1,2292
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_4028_mic_1_sweep_1.wav,40,4028,1,1,2136
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_39_numComb_3916_mic_1_sweep_2.wav,39,3916,1,2,2104
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3673_mic_5_sweep_3.wav,37,3673,5,3,1852
