rir1,rir2,num-closed,power_loss,mrstft_loss,edc_loss,esr_loss
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_97_mic_2_sweep_1.wav,1,0.00036755335167981684,1.7833881378173828,0.05535480202237035,1.105302333831787
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_136_mic_2_sweep_1.wav,1,0.0003648565907496959,1.3567835092544556,0.015099202523478305,1.2757891416549683
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_94_mic_2_sweep_4.wav,1,0.0003744960413314402,1.8052960634231567,0.061044091760936614,1.0793180465698242
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_92_mic_2_sweep_3.wav,1,0.0003469266521278769,1.799700140953064,0.054123248110329834,1.0850709676742554
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_88_mic_2_sweep_2.wav,1,0.0003736424259841442,1.796205997467041,0.062387396860589896,0.9230545163154602
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_112_mic_2_sweep_3.wav,1,0.0003639926726464182,1.34622061252594,0.012753832005590954,1.165926218032837
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_115_mic_2_sweep_1.wav,1,0.0003699630033224821,1.3371883630752563,0.016022843690339798,1.1339877843856812
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_125_mic_2_sweep_4.wav,1,0.0003708697622641921,1.3410550355911255,0.012774037396296591,1.1949561834335327
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_130_mic_2_sweep_3.wav,1,0.00038041180232539773,1.3384370803833008,0.015730886574686697,1.2095459699630737
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_2_numComb_162_mic_2_sweep_1.wav,2,0.0003496090939734131,1.334426999092102,0.017508685744476546,1.2538907527923584
